filename,region_fold,subregion_fold,classID,class_name
02030067.wav,02,0203,02,North Central Coast
02030068.wav,02,0203,02,North Central Coast
02030069.wav,02,0203,02,North Central Coast
02030070.wav,02,0203,02,North Central Coast
02030071.wav,02,0203,02,North Central Coast
02030072.wav,02,0203,02,North Central Coast
02030073.wav,02,0203,02,North Central Coast
02030074.wav,02,0203,02,North Central Coast
02030075.wav,02,0203,02,North Central Coast
02030076.wav,02,0203,02,North Central Coast
02030077.wav,02,0203,02,North Central Coast
02030078.wav,02,0203,02,North Central Coast
02030079.wav,02,0203,02,North Central Coast
02030080.wav,02,0203,02,North Central Coast
02030081.wav,02,0203,02,North Central Coast
02030082.wav,02,0203,02,North Central Coast
02030083.wav,02,0203,02,North Central Coast
02030084.wav,02,0203,02,North Central Coast
02030085.wav,02,0203,02,North Central Coast
02030086.wav,02,0203,02,North Central Coast
02030087.wav,02,0203,02,North Central Coast
02030088.wav,02,0203,02,North Central Coast
02030089.wav,02,0203,02,North Central Coast
02030090.wav,02,0203,02,North Central Coast
02030091.wav,02,0203,02,North Central Coast
02030092.wav,02,0203,02,North Central Coast
02030093.wav,02,0203,02,North Central Coast
02030094.wav,02,0203,02,North Central Coast
02030095.wav,02,0203,02,North Central Coast
02030096.wav,02,0203,02,North Central Coast
02030097.wav,02,0203,02,North Central Coast
02030098.wav,02,0203,02,North Central Coast
02030099.wav,02,0203,02,North Central Coast
02030100.wav,02,0203,02,North Central Coast
02030101.wav,02,0203,02,North Central Coast
02030102.wav,02,0203,02,North Central Coast
02030103.wav,02,0203,02,North Central Coast
02030104.wav,02,0203,02,North Central Coast
02030105.wav,02,0203,02,North Central Coast
02030106.wav,02,0203,02,North Central Coast
02030107.wav,02,0203,02,North Central Coast
02030108.wav,02,0203,02,North Central Coast
02030109.wav,02,0203,02,North Central Coast
02030110.wav,02,0203,02,North Central Coast
02030111.wav,02,0203,02,North Central Coast
02030112.wav,02,0203,02,North Central Coast
02030113.wav,02,0203,02,North Central Coast
02030114.wav,02,0203,02,North Central Coast
02030115.wav,02,0203,02,North Central Coast
02030116.wav,02,0203,02,North Central Coast
02030117.wav,02,0203,02,North Central Coast
02030118.wav,02,0203,02,North Central Coast
02030119.wav,02,0203,02,North Central Coast
02030120.wav,02,0203,02,North Central Coast
02030121.wav,02,0203,02,North Central Coast
02030122.wav,02,0203,02,North Central Coast
02030123.wav,02,0203,02,North Central Coast
02030124.wav,02,0203,02,North Central Coast
02030125.wav,02,0203,02,North Central Coast
02030126.wav,02,0203,02,North Central Coast
02030127.wav,02,0203,02,North Central Coast
02030128.wav,02,0203,02,North Central Coast
02030129.wav,02,0203,02,North Central Coast
02030130.wav,02,0203,02,North Central Coast
02030131.wav,02,0203,02,North Central Coast
02030132.wav,02,0203,02,North Central Coast
02030133.wav,02,0203,02,North Central Coast
02030134.wav,02,0203,02,North Central Coast
02030135.wav,02,0203,02,North Central Coast
02030136.wav,02,0203,02,North Central Coast
02030137.wav,02,0203,02,North Central Coast
02030138.wav,02,0203,02,North Central Coast
02030139.wav,02,0203,02,North Central Coast
02030140.wav,02,0203,02,North Central Coast
02030141.wav,02,0203,02,North Central Coast
02030142.wav,02,0203,02,North Central Coast
02030143.wav,02,0203,02,North Central Coast
02030144.wav,02,0203,02,North Central Coast
02030145.wav,02,0203,02,North Central Coast
02030146.wav,02,0203,02,North Central Coast
02030147.wav,02,0203,02,North Central Coast
02030148.wav,02,0203,02,North Central Coast
02030149.wav,02,0203,02,North Central Coast
02030150.wav,02,0203,02,North Central Coast
02030151.wav,02,0203,02,North Central Coast
02030152.wav,02,0203,02,North Central Coast
02030153.wav,02,0203,02,North Central Coast
02030154.wav,02,0203,02,North Central Coast
02030155.wav,02,0203,02,North Central Coast
02030156.wav,02,0203,02,North Central Coast
02030157.wav,02,0203,02,North Central Coast
02030158.wav,02,0203,02,North Central Coast
02030159.wav,02,0203,02,North Central Coast
02030160.wav,02,0203,02,North Central Coast
02030161.wav,02,0203,02,North Central Coast
02030162.wav,02,0203,02,North Central Coast
02030163.wav,02,0203,02,North Central Coast
02030164.wav,02,0203,02,North Central Coast
02030165.wav,02,0203,02,North Central Coast
02030166.wav,02,0203,02,North Central Coast
02030167.wav,02,0203,02,North Central Coast
02030168.wav,02,0203,02,North Central Coast
02030169.wav,02,0203,02,North Central Coast
02030170.wav,02,0203,02,North Central Coast
02030171.wav,02,0203,02,North Central Coast
02030172.wav,02,0203,02,North Central Coast
02030173.wav,02,0203,02,North Central Coast
02030174.wav,02,0203,02,North Central Coast
02030175.wav,02,0203,02,North Central Coast
02030176.wav,02,0203,02,North Central Coast
02030177.wav,02,0203,02,North Central Coast
02030178.wav,02,0203,02,North Central Coast
02030179.wav,02,0203,02,North Central Coast
02030180.wav,02,0203,02,North Central Coast
02030181.wav,02,0203,02,North Central Coast
02030182.wav,02,0203,02,North Central Coast
02030183.wav,02,0203,02,North Central Coast
02030184.wav,02,0203,02,North Central Coast
02030185.wav,02,0203,02,North Central Coast
02030186.wav,02,0203,02,North Central Coast
02030187.wav,02,0203,02,North Central Coast
02030188.wav,02,0203,02,North Central Coast
02030189.wav,02,0203,02,North Central Coast
02030190.wav,02,0203,02,North Central Coast
02030191.wav,02,0203,02,North Central Coast
02030192.wav,02,0203,02,North Central Coast
02030193.wav,02,0203,02,North Central Coast
02030194.wav,02,0203,02,North Central Coast
02030195.wav,02,0203,02,North Central Coast
02030196.wav,02,0203,02,North Central Coast
02030197.wav,02,0203,02,North Central Coast
02030198.wav,02,0203,02,North Central Coast
02030199.wav,02,0203,02,North Central Coast
02030200.wav,02,0203,02,North Central Coast
02030201.wav,02,0203,02,North Central Coast
02030202.wav,02,0203,02,North Central Coast
02030203.wav,02,0203,02,North Central Coast
02030204.wav,02,0203,02,North Central Coast
02030205.wav,02,0203,02,North Central Coast
02030206.wav,02,0203,02,North Central Coast
02030207.wav,02,0203,02,North Central Coast
02030208.wav,02,0203,02,North Central Coast
02030209.wav,02,0203,02,North Central Coast
02030210.wav,02,0203,02,North Central Coast
02030211.wav,02,0203,02,North Central Coast
02030212.wav,02,0203,02,North Central Coast
02030213.wav,02,0203,02,North Central Coast
02030214.wav,02,0203,02,North Central Coast
02030215.wav,02,0203,02,North Central Coast
02030216.wav,02,0203,02,North Central Coast
02030217.wav,02,0203,02,North Central Coast
02030218.wav,02,0203,02,North Central Coast
02030219.wav,02,0203,02,North Central Coast
02030220.wav,02,0203,02,North Central Coast
02030221.wav,02,0203,02,North Central Coast
02030222.wav,02,0203,02,North Central Coast
02030223.wav,02,0203,02,North Central Coast
02030224.wav,02,0203,02,North Central Coast
02030225.wav,02,0203,02,North Central Coast
02030226.wav,02,0203,02,North Central Coast
02030227.wav,02,0203,02,North Central Coast
02030228.wav,02,0203,02,North Central Coast
02030229.wav,02,0203,02,North Central Coast
02030230.wav,02,0203,02,North Central Coast
02030231.wav,02,0203,02,North Central Coast
02030232.wav,02,0203,02,North Central Coast
02030233.wav,02,0203,02,North Central Coast
02030234.wav,02,0203,02,North Central Coast
02030235.wav,02,0203,02,North Central Coast
02030236.wav,02,0203,02,North Central Coast
02030237.wav,02,0203,02,North Central Coast
02030238.wav,02,0203,02,North Central Coast
02040001.wav,02,0204,02,North Central Coast
02040002.wav,02,0204,02,North Central Coast
02040003.wav,02,0204,02,North Central Coast
02040004.wav,02,0204,02,North Central Coast
02040005.wav,02,0204,02,North Central Coast
02040006.wav,02,0204,02,North Central Coast
02040007.wav,02,0204,02,North Central Coast
02040008.wav,02,0204,02,North Central Coast
02040009.wav,02,0204,02,North Central Coast
02040010.wav,02,0204,02,North Central Coast
02040011.wav,02,0204,02,North Central Coast
02040012.wav,02,0204,02,North Central Coast
02040013.wav,02,0204,02,North Central Coast
02040014.wav,02,0204,02,North Central Coast
02040015.wav,02,0204,02,North Central Coast
02040016.wav,02,0204,02,North Central Coast
02040017.wav,02,0204,02,North Central Coast
02040018.wav,02,0204,02,North Central Coast
02040019.wav,02,0204,02,North Central Coast
02040020.wav,02,0204,02,North Central Coast
02040021.wav,02,0204,02,North Central Coast
02040022.wav,02,0204,02,North Central Coast
02040023.wav,02,0204,02,North Central Coast
02040024.wav,02,0204,02,North Central Coast
02040025.wav,02,0204,02,North Central Coast
02040026.wav,02,0204,02,North Central Coast
02040027.wav,02,0204,02,North Central Coast
02040028.wav,02,0204,02,North Central Coast
02040029.wav,02,0204,02,North Central Coast
02040030.wav,02,0204,02,North Central Coast
02040031.wav,02,0204,02,North Central Coast
02040032.wav,02,0204,02,North Central Coast
02040033.wav,02,0204,02,North Central Coast
02040034.wav,02,0204,02,North Central Coast
02040035.wav,02,0204,02,North Central Coast
02040036.wav,02,0204,02,North Central Coast
02040037.wav,02,0204,02,North Central Coast
02040038.wav,02,0204,02,North Central Coast
02040039.wav,02,0204,02,North Central Coast
02040040.wav,02,0204,02,North Central Coast
02040041.wav,02,0204,02,North Central Coast
02040042.wav,02,0204,02,North Central Coast
02040043.wav,02,0204,02,North Central Coast
02040044.wav,02,0204,02,North Central Coast
02040045.wav,02,0204,02,North Central Coast
02040046.wav,02,0204,02,North Central Coast
02040047.wav,02,0204,02,North Central Coast
02040048.wav,02,0204,02,North Central Coast
02040049.wav,02,0204,02,North Central Coast
02040050.wav,02,0204,02,North Central Coast
02040051.wav,02,0204,02,North Central Coast
02040052.wav,02,0204,02,North Central Coast
02040053.wav,02,0204,02,North Central Coast
02040054.wav,02,0204,02,North Central Coast
02040055.wav,02,0204,02,North Central Coast
02040056.wav,02,0204,02,North Central Coast
02040057.wav,02,0204,02,North Central Coast
02040058.wav,02,0204,02,North Central Coast
02040059.wav,02,0204,02,North Central Coast
02040060.wav,02,0204,02,North Central Coast
02040061.wav,02,0204,02,North Central Coast
02040062.wav,02,0204,02,North Central Coast
02040063.wav,02,0204,02,North Central Coast
02040064.wav,02,0204,02,North Central Coast
02040065.wav,02,0204,02,North Central Coast
02040066.wav,02,0204,02,North Central Coast
02040067.wav,02,0204,02,North Central Coast
02040068.wav,02,0204,02,North Central Coast
02040069.wav,02,0204,02,North Central Coast
02040070.wav,02,0204,02,North Central Coast
02040071.wav,02,0204,02,North Central Coast
02040072.wav,02,0204,02,North Central Coast
02040073.wav,02,0204,02,North Central Coast
02040074.wav,02,0204,02,North Central Coast
02040075.wav,02,0204,02,North Central Coast
02040076.wav,02,0204,02,North Central Coast
02040077.wav,02,0204,02,North Central Coast
02040078.wav,02,0204,02,North Central Coast
02040079.wav,02,0204,02,North Central Coast
02040080.wav,02,0204,02,North Central Coast
02040081.wav,02,0204,02,North Central Coast
02040082.wav,02,0204,02,North Central Coast
02040083.wav,02,0204,02,North Central Coast
02040084.wav,02,0204,02,North Central Coast
02040085.wav,02,0204,02,North Central Coast
02040086.wav,02,0204,02,North Central Coast
02040087.wav,02,0204,02,North Central Coast
02040088.wav,02,0204,02,North Central Coast
02040089.wav,02,0204,02,North Central Coast
02040090.wav,02,0204,02,North Central Coast
02040091.wav,02,0204,02,North Central Coast
02040092.wav,02,0204,02,North Central Coast
02040093.wav,02,0204,02,North Central Coast
02040094.wav,02,0204,02,North Central Coast
02040095.wav,02,0204,02,North Central Coast
02040096.wav,02,0204,02,North Central Coast
02040097.wav,02,0204,02,North Central Coast
02040098.wav,02,0204,02,North Central Coast
02040099.wav,02,0204,02,North Central Coast
02040100.wav,02,0204,02,North Central Coast
02040101.wav,02,0204,02,North Central Coast
02040102.wav,02,0204,02,North Central Coast
02040103.wav,02,0204,02,North Central Coast
02040104.wav,02,0204,02,North Central Coast
02040105.wav,02,0204,02,North Central Coast
02040106.wav,02,0204,02,North Central Coast
02040107.wav,02,0204,02,North Central Coast
02040108.wav,02,0204,02,North Central Coast
02040109.wav,02,0204,02,North Central Coast
02040110.wav,02,0204,02,North Central Coast
02040111.wav,02,0204,02,North Central Coast
02040112.wav,02,0204,02,North Central Coast
02040113.wav,02,0204,02,North Central Coast
02040114.wav,02,0204,02,North Central Coast
02040115.wav,02,0204,02,North Central Coast
02040116.wav,02,0204,02,North Central Coast
02040117.wav,02,0204,02,North Central Coast
02040118.wav,02,0204,02,North Central Coast
02040119.wav,02,0204,02,North Central Coast
02040120.wav,02,0204,02,North Central Coast
02040121.wav,02,0204,02,North Central Coast
02040122.wav,02,0204,02,North Central Coast
02040123.wav,02,0204,02,North Central Coast
02040124.wav,02,0204,02,North Central Coast
02040125.wav,02,0204,02,North Central Coast
02040126.wav,02,0204,02,North Central Coast
02040127.wav,02,0204,02,North Central Coast
02040128.wav,02,0204,02,North Central Coast
02040129.wav,02,0204,02,North Central Coast
02040130.wav,02,0204,02,North Central Coast
02040131.wav,02,0204,02,North Central Coast
02040132.wav,02,0204,02,North Central Coast
02040133.wav,02,0204,02,North Central Coast
02040134.wav,02,0204,02,North Central Coast
02040135.wav,02,0204,02,North Central Coast
02050001.wav,02,0205,02,North Central Coast
02050002.wav,02,0205,02,North Central Coast
02050003.wav,02,0205,02,North Central Coast
02050004.wav,02,0205,02,North Central Coast
02050005.wav,02,0205,02,North Central Coast
02050006.wav,02,0205,02,North Central Coast
02050007.wav,02,0205,02,North Central Coast
02050008.wav,02,0205,02,North Central Coast
02050009.wav,02,0205,02,North Central Coast
02050010.wav,02,0205,02,North Central Coast
02050011.wav,02,0205,02,North Central Coast
02050012.wav,02,0205,02,North Central Coast
02050013.wav,02,0205,02,North Central Coast
02050014.wav,02,0205,02,North Central Coast
02050015.wav,02,0205,02,North Central Coast
02050016.wav,02,0205,02,North Central Coast
02050017.wav,02,0205,02,North Central Coast
02050018.wav,02,0205,02,North Central Coast
02050019.wav,02,0205,02,North Central Coast
02050020.wav,02,0205,02,North Central Coast
02050021.wav,02,0205,02,North Central Coast
02050022.wav,02,0205,02,North Central Coast
02050023.wav,02,0205,02,North Central Coast
02050024.wav,02,0205,02,North Central Coast
02050025.wav,02,0205,02,North Central Coast
02050026.wav,02,0205,02,North Central Coast
02050027.wav,02,0205,02,North Central Coast
02050028.wav,02,0205,02,North Central Coast
02050029.wav,02,0205,02,North Central Coast
02050030.wav,02,0205,02,North Central Coast
02050031.wav,02,0205,02,North Central Coast
02050032.wav,02,0205,02,North Central Coast
02050033.wav,02,0205,02,North Central Coast
02050034.wav,02,0205,02,North Central Coast
02050035.wav,02,0205,02,North Central Coast
02050036.wav,02,0205,02,North Central Coast
02050037.wav,02,0205,02,North Central Coast
02050038.wav,02,0205,02,North Central Coast
02050039.wav,02,0205,02,North Central Coast
02050040.wav,02,0205,02,North Central Coast
02050041.wav,02,0205,02,North Central Coast
02050042.wav,02,0205,02,North Central Coast
02050043.wav,02,0205,02,North Central Coast
02050044.wav,02,0205,02,North Central Coast
02050045.wav,02,0205,02,North Central Coast
02050046.wav,02,0205,02,North Central Coast
02050047.wav,02,0205,02,North Central Coast
02050048.wav,02,0205,02,North Central Coast
02050049.wav,02,0205,02,North Central Coast
02050050.wav,02,0205,02,North Central Coast
02050051.wav,02,0205,02,North Central Coast
02050052.wav,02,0205,02,North Central Coast
02050053.wav,02,0205,02,North Central Coast
02050054.wav,02,0205,02,North Central Coast
02050055.wav,02,0205,02,North Central Coast
02050056.wav,02,0205,02,North Central Coast
02050057.wav,02,0205,02,North Central Coast
02050058.wav,02,0205,02,North Central Coast
02050059.wav,02,0205,02,North Central Coast
02050060.wav,02,0205,02,North Central Coast
02050061.wav,02,0205,02,North Central Coast
02050062.wav,02,0205,02,North Central Coast
02050063.wav,02,0205,02,North Central Coast
02050064.wav,02,0205,02,North Central Coast
02050065.wav,02,0205,02,North Central Coast
02050066.wav,02,0205,02,North Central Coast
02050067.wav,02,0205,02,North Central Coast
02050068.wav,02,0205,02,North Central Coast
02050069.wav,02,0205,02,North Central Coast
02050070.wav,02,0205,02,North Central Coast
02050071.wav,02,0205,02,North Central Coast
02050072.wav,02,0205,02,North Central Coast
02050073.wav,02,0205,02,North Central Coast
02050074.wav,02,0205,02,North Central Coast
02050075.wav,02,0205,02,North Central Coast
02050076.wav,02,0205,02,North Central Coast
02050077.wav,02,0205,02,North Central Coast
02050078.wav,02,0205,02,North Central Coast
02050079.wav,02,0205,02,North Central Coast
02050080.wav,02,0205,02,North Central Coast
02050081.wav,02,0205,02,North Central Coast
02050082.wav,02,0205,02,North Central Coast
02050083.wav,02,0205,02,North Central Coast
02050084.wav,02,0205,02,North Central Coast
02050085.wav,02,0205,02,North Central Coast
02050086.wav,02,0205,02,North Central Coast
02050087.wav,02,0205,02,North Central Coast
02050088.wav,02,0205,02,North Central Coast
02050089.wav,02,0205,02,North Central Coast
02050090.wav,02,0205,02,North Central Coast
02050091.wav,02,0205,02,North Central Coast
02050092.wav,02,0205,02,North Central Coast
02050093.wav,02,0205,02,North Central Coast
02050094.wav,02,0205,02,North Central Coast
02050095.wav,02,0205,02,North Central Coast
02050096.wav,02,0205,02,North Central Coast
02050097.wav,02,0205,02,North Central Coast
02050098.wav,02,0205,02,North Central Coast
02050099.wav,02,0205,02,North Central Coast
02050100.wav,02,0205,02,North Central Coast
02050101.wav,02,0205,02,North Central Coast
02050102.wav,02,0205,02,North Central Coast
02050103.wav,02,0205,02,North Central Coast
02050104.wav,02,0205,02,North Central Coast
02050105.wav,02,0205,02,North Central Coast
02050106.wav,02,0205,02,North Central Coast
02050107.wav,02,0205,02,North Central Coast
02050108.wav,02,0205,02,North Central Coast
02050109.wav,02,0205,02,North Central Coast
02050110.wav,02,0205,02,North Central Coast
02050111.wav,02,0205,02,North Central Coast
02050112.wav,02,0205,02,North Central Coast
02050113.wav,02,0205,02,North Central Coast
02050114.wav,02,0205,02,North Central Coast
02050115.wav,02,0205,02,North Central Coast
02050116.wav,02,0205,02,North Central Coast
02050117.wav,02,0205,02,North Central Coast
02050118.wav,02,0205,02,North Central Coast
02050119.wav,02,0205,02,North Central Coast
02050120.wav,02,0205,02,North Central Coast
02050121.wav,02,0205,02,North Central Coast
02050122.wav,02,0205,02,North Central Coast
02050123.wav,02,0205,02,North Central Coast
02050124.wav,02,0205,02,North Central Coast
02050125.wav,02,0205,02,North Central Coast
02050126.wav,02,0205,02,North Central Coast
02050127.wav,02,0205,02,North Central Coast
02050128.wav,02,0205,02,North Central Coast
02050129.wav,02,0205,02,North Central Coast
02050130.wav,02,0205,02,North Central Coast
02050131.wav,02,0205,02,North Central Coast
02050132.wav,02,0205,02,North Central Coast
02050133.wav,02,0205,02,North Central Coast
02050134.wav,02,0205,02,North Central Coast
02050135.wav,02,0205,02,North Central Coast
02050136.wav,02,0205,02,North Central Coast
02050137.wav,02,0205,02,North Central Coast
02050138.wav,02,0205,02,North Central Coast
02050139.wav,02,0205,02,North Central Coast
02050140.wav,02,0205,02,North Central Coast
02050141.wav,02,0205,02,North Central Coast
02050142.wav,02,0205,02,North Central Coast
02050143.wav,02,0205,02,North Central Coast
02050144.wav,02,0205,02,North Central Coast
02050145.wav,02,0205,02,North Central Coast
02050146.wav,02,0205,02,North Central Coast
02050147.wav,02,0205,02,North Central Coast
02050148.wav,02,0205,02,North Central Coast
02050149.wav,02,0205,02,North Central Coast
02050150.wav,02,0205,02,North Central Coast
02050151.wav,02,0205,02,North Central Coast
02050152.wav,02,0205,02,North Central Coast
02050153.wav,02,0205,02,North Central Coast
02050154.wav,02,0205,02,North Central Coast
02050155.wav,02,0205,02,North Central Coast
02050156.wav,02,0205,02,North Central Coast
02050157.wav,02,0205,02,North Central Coast
02050158.wav,02,0205,02,North Central Coast
02050159.wav,02,0205,02,North Central Coast
02050160.wav,02,0205,02,North Central Coast
02050161.wav,02,0205,02,North Central Coast
02050162.wav,02,0205,02,North Central Coast
02050163.wav,02,0205,02,North Central Coast
02050164.wav,02,0205,02,North Central Coast
02050165.wav,02,0205,02,North Central Coast
02050166.wav,02,0205,02,North Central Coast
02050167.wav,02,0205,02,North Central Coast
02050168.wav,02,0205,02,North Central Coast
02050169.wav,02,0205,02,North Central Coast
02050170.wav,02,0205,02,North Central Coast
02050171.wav,02,0205,02,North Central Coast
02050172.wav,02,0205,02,North Central Coast
02050173.wav,02,0205,02,North Central Coast
02050174.wav,02,0205,02,North Central Coast
02050175.wav,02,0205,02,North Central Coast
02050176.wav,02,0205,02,North Central Coast
02050177.wav,02,0205,02,North Central Coast
02050178.wav,02,0205,02,North Central Coast
02050179.wav,02,0205,02,North Central Coast
02050180.wav,02,0205,02,North Central Coast
02050181.wav,02,0205,02,North Central Coast
02050182.wav,02,0205,02,North Central Coast
02050183.wav,02,0205,02,North Central Coast
02050184.wav,02,0205,02,North Central Coast
02050185.wav,02,0205,02,North Central Coast
02050186.wav,02,0205,02,North Central Coast
02050187.wav,02,0205,02,North Central Coast
02050188.wav,02,0205,02,North Central Coast
02050189.wav,02,0205,02,North Central Coast
02050190.wav,02,0205,02,North Central Coast
02050191.wav,02,0205,02,North Central Coast
02050192.wav,02,0205,02,North Central Coast
02050193.wav,02,0205,02,North Central Coast
02050194.wav,02,0205,02,North Central Coast
02050195.wav,02,0205,02,North Central Coast
02050196.wav,02,0205,02,North Central Coast
02050197.wav,02,0205,02,North Central Coast
02050198.wav,02,0205,02,North Central Coast
02050199.wav,02,0205,02,North Central Coast
02050200.wav,02,0205,02,North Central Coast
02050201.wav,02,0205,02,North Central Coast
02050202.wav,02,0205,02,North Central Coast
02050203.wav,02,0205,02,North Central Coast
02050204.wav,02,0205,02,North Central Coast
02050205.wav,02,0205,02,North Central Coast
02050206.wav,02,0205,02,North Central Coast
02050207.wav,02,0205,02,North Central Coast
02050208.wav,02,0205,02,North Central Coast
02050209.wav,02,0205,02,North Central Coast
02050210.wav,02,0205,02,North Central Coast
02050211.wav,02,0205,02,North Central Coast
02050212.wav,02,0205,02,North Central Coast
02050213.wav,02,0205,02,North Central Coast
02050214.wav,02,0205,02,North Central Coast
02050215.wav,02,0205,02,North Central Coast
02050216.wav,02,0205,02,North Central Coast
02050217.wav,02,0205,02,North Central Coast
02050218.wav,02,0205,02,North Central Coast
02050219.wav,02,0205,02,North Central Coast
02050220.wav,02,0205,02,North Central Coast
02050221.wav,02,0205,02,North Central Coast
02050222.wav,02,0205,02,North Central Coast
02050223.wav,02,0205,02,North Central Coast
02050224.wav,02,0205,02,North Central Coast
02050225.wav,02,0205,02,North Central Coast
02050226.wav,02,0205,02,North Central Coast
02050227.wav,02,0205,02,North Central Coast
03010001.wav,03,0301,03,South Central Coast
03010002.wav,03,0301,03,South Central Coast
03010003.wav,03,0301,03,South Central Coast
03010004.wav,03,0301,03,South Central Coast
03010005.wav,03,0301,03,South Central Coast
03010006.wav,03,0301,03,South Central Coast
03010007.wav,03,0301,03,South Central Coast
03010008.wav,03,0301,03,South Central Coast
03010009.wav,03,0301,03,South Central Coast
03010010.wav,03,0301,03,South Central Coast
03010011.wav,03,0301,03,South Central Coast
03010012.wav,03,0301,03,South Central Coast
03010013.wav,03,0301,03,South Central Coast
03010014.wav,03,0301,03,South Central Coast
03010015.wav,03,0301,03,South Central Coast
03010016.wav,03,0301,03,South Central Coast
03010017.wav,03,0301,03,South Central Coast
03010018.wav,03,0301,03,South Central Coast
03010019.wav,03,0301,03,South Central Coast
03010020.wav,03,0301,03,South Central Coast
03010021.wav,03,0301,03,South Central Coast
03010022.wav,03,0301,03,South Central Coast
03010023.wav,03,0301,03,South Central Coast
03010024.wav,03,0301,03,South Central Coast
03010025.wav,03,0301,03,South Central Coast
03010026.wav,03,0301,03,South Central Coast
03010027.wav,03,0301,03,South Central Coast
03010028.wav,03,0301,03,South Central Coast
03010029.wav,03,0301,03,South Central Coast
03010030.wav,03,0301,03,South Central Coast
03010031.wav,03,0301,03,South Central Coast
03010032.wav,03,0301,03,South Central Coast
03010033.wav,03,0301,03,South Central Coast
03010034.wav,03,0301,03,South Central Coast
03010035.wav,03,0301,03,South Central Coast
03010036.wav,03,0301,03,South Central Coast
03010037.wav,03,0301,03,South Central Coast
03010038.wav,03,0301,03,South Central Coast
03010039.wav,03,0301,03,South Central Coast
03010040.wav,03,0301,03,South Central Coast
03010041.wav,03,0301,03,South Central Coast
03010042.wav,03,0301,03,South Central Coast
03010043.wav,03,0301,03,South Central Coast
03010044.wav,03,0301,03,South Central Coast
03010045.wav,03,0301,03,South Central Coast
03010046.wav,03,0301,03,South Central Coast
03010047.wav,03,0301,03,South Central Coast
03010048.wav,03,0301,03,South Central Coast
03010049.wav,03,0301,03,South Central Coast
03010050.wav,03,0301,03,South Central Coast
03010051.wav,03,0301,03,South Central Coast
03010052.wav,03,0301,03,South Central Coast
03010053.wav,03,0301,03,South Central Coast
03010054.wav,03,0301,03,South Central Coast
03010055.wav,03,0301,03,South Central Coast
03010056.wav,03,0301,03,South Central Coast
03010057.wav,03,0301,03,South Central Coast
03010058.wav,03,0301,03,South Central Coast
03010059.wav,03,0301,03,South Central Coast
03010060.wav,03,0301,03,South Central Coast
03010061.wav,03,0301,03,South Central Coast
03010062.wav,03,0301,03,South Central Coast
03010063.wav,03,0301,03,South Central Coast
03010064.wav,03,0301,03,South Central Coast
03010065.wav,03,0301,03,South Central Coast
03010066.wav,03,0301,03,South Central Coast
03010067.wav,03,0301,03,South Central Coast
03010068.wav,03,0301,03,South Central Coast
03010069.wav,03,0301,03,South Central Coast
03010070.wav,03,0301,03,South Central Coast
03010071.wav,03,0301,03,South Central Coast
03010072.wav,03,0301,03,South Central Coast
03010073.wav,03,0301,03,South Central Coast
03010074.wav,03,0301,03,South Central Coast
03010075.wav,03,0301,03,South Central Coast
03010076.wav,03,0301,03,South Central Coast
03010077.wav,03,0301,03,South Central Coast
03010078.wav,03,0301,03,South Central Coast
03010079.wav,03,0301,03,South Central Coast
03010080.wav,03,0301,03,South Central Coast
03010081.wav,03,0301,03,South Central Coast
03010082.wav,03,0301,03,South Central Coast
03010083.wav,03,0301,03,South Central Coast
03010084.wav,03,0301,03,South Central Coast
03010085.wav,03,0301,03,South Central Coast
03010086.wav,03,0301,03,South Central Coast
03010087.wav,03,0301,03,South Central Coast
03010088.wav,03,0301,03,South Central Coast
03010089.wav,03,0301,03,South Central Coast
03010090.wav,03,0301,03,South Central Coast
03010091.wav,03,0301,03,South Central Coast
03010092.wav,03,0301,03,South Central Coast
03010093.wav,03,0301,03,South Central Coast
03010094.wav,03,0301,03,South Central Coast
03010095.wav,03,0301,03,South Central Coast
03010096.wav,03,0301,03,South Central Coast
03010097.wav,03,0301,03,South Central Coast
03010098.wav,03,0301,03,South Central Coast
03010099.wav,03,0301,03,South Central Coast
03010100.wav,03,0301,03,South Central Coast
03010101.wav,03,0301,03,South Central Coast
03010102.wav,03,0301,03,South Central Coast
03010103.wav,03,0301,03,South Central Coast
03010104.wav,03,0301,03,South Central Coast
03010105.wav,03,0301,03,South Central Coast
03010106.wav,03,0301,03,South Central Coast
03010107.wav,03,0301,03,South Central Coast
03010108.wav,03,0301,03,South Central Coast
03010109.wav,03,0301,03,South Central Coast
03010110.wav,03,0301,03,South Central Coast
03010111.wav,03,0301,03,South Central Coast
03010112.wav,03,0301,03,South Central Coast
03010113.wav,03,0301,03,South Central Coast
03010114.wav,03,0301,03,South Central Coast
03010115.wav,03,0301,03,South Central Coast
03010116.wav,03,0301,03,South Central Coast
03010117.wav,03,0301,03,South Central Coast
03010118.wav,03,0301,03,South Central Coast
03010119.wav,03,0301,03,South Central Coast
03010120.wav,03,0301,03,South Central Coast
03010121.wav,03,0301,03,South Central Coast
03010122.wav,03,0301,03,South Central Coast
03010123.wav,03,0301,03,South Central Coast
03010124.wav,03,0301,03,South Central Coast
03010125.wav,03,0301,03,South Central Coast
03010126.wav,03,0301,03,South Central Coast
03010127.wav,03,0301,03,South Central Coast
03010128.wav,03,0301,03,South Central Coast
03010129.wav,03,0301,03,South Central Coast
03010130.wav,03,0301,03,South Central Coast
03010131.wav,03,0301,03,South Central Coast
